1.27e-09,0.3
1.28e-09,0.3
1.29e-09,0.3
1.3e-09,0.3
1.31e-09,0.3
1.32e-09,0.3
1.33e-09,0.3
1.34e-09,0.3
1.35e-09,0.3
1.36e-09,0.3
1.37e-09,0.3
1.38e-09,0.3
1.39e-09,0.3
1.4e-09,0.3
1.41e-09,0.3
1.42e-09,0.3
1.43e-09,0.3
1.44e-09,0.3
1.45e-09,0.3
1.46e-09,0.3
1.47e-09,0.3
1.48e-09,0.3
1.49e-09,0.3
1.5e-09,0.3
1.51e-09,0.3
1.52e-09,0.3
1.53e-09,0.3
1.54e-09,0.3
1.55e-09,0.3
1.56e-09,0
1.57e-09,0
1.58e-09,0
1.59e-09,0
1.6e-09,0
1.61e-09,0
1.62e-09,0
1.63e-09,0
1.64e-09,0
1.65e-09,0
1.66e-09,0
1.67e-09,0
1.68e-09,0
1.69e-09,0
1.7e-09,0
1.71e-09,0
1.72e-09,0
1.73e-09,0
1.74e-09,0
1.75e-09,0
1.76e-09,0
1.77e-09,0
1.78e-09,0
1.79e-09,0
1.8e-09,0
1.81e-09,0
1.82e-09,0
1.83e-09,0
1.84e-09,0
1.85e-09,0
1.86e-09,0
1.87e-09,0
1.88e-09,0
1.89e-09,0
1.9e-09,0
1.91e-09,0
1.92e-09,0
1.93e-09,0
1.94e-09,0
1.95e-09,0
1.96e-09,0
1.97e-09,0
1.98e-09,0
1.99e-09,0
2e-09,0
2.01e-09,0
2.02e-09,0
2.03e-09,0
2.04e-09,0
2.05e-09,0
2.06e-09,0
2.07e-09,0
2.08e-09,0
2.09e-09,0
2.1e-09,0
2.11e-09,0
2.12e-09,0
2.13e-09,0
2.14e-09,0
2.15e-09,0
2.16e-09,0
2.17e-09,0
2.18e-09,0
2.19e-09,0
2.2e-09,0
2.21e-09,0
2.22e-09,0
2.23e-09,0
2.24e-09,0
2.25e-09,0
2.26e-09,0
2.27e-09,0
2.28e-09,0
2.29e-09,0
2.3e-09,0
2.31e-09,0
2.32e-09,0
2.33e-09,0
2.34e-09,0
2.35e-09,0
2.36e-09,0
2.37e-09,0
2.38e-09,0
2.39e-09,0
2.4e-09,0
2.41e-09,0
2.42e-09,0
2.43e-09,0
2.44e-09,0
2.45e-09,0
2.46e-09,0
2.47e-09,0
2.48e-09,0
2.49e-09,0
2.5e-09,0
2.51e-09,0
2.52e-09,0
2.53e-09,0
2.54e-09,0
2.55e-09,0
2.56e-09,0
2.57e-09,0
2.58e-09,0
2.59e-09,0
2.6e-09,0
2.61e-09,0
2.62e-09,0
2.63e-09,0
2.64e-09,0
2.65e-09,0
2.66e-09,0
2.67e-09,0
2.68e-09,0
2.69e-09,0
2.7e-09,0
2.71e-09,0
2.72e-09,0
2.73e-09,0
2.74e-09,0
2.75e-09,0
2.76e-09,0
2.77e-09,0
2.78e-09,0
2.79e-09,0
2.8e-09,0
2.81e-09,0
2.82e-09,0
2.83e-09,0
2.84e-09,0
2.85e-09,0
2.86e-09,0
2.87e-09,0
2.88e-09,0
2.89e-09,0
2.9e-09,0
2.91e-09,0
2.92e-09,0
2.93e-09,0
2.94e-09,0
2.95e-09,0
2.96e-09,0
2.97e-09,0
2.98e-09,0
2.99e-09,0
3e-09,0
3.01e-09,0
3.02e-09,0
3.03e-09,0
3.04e-09,0
3.05e-09,0
3.06e-09,0
3.07e-09,0
3.08e-09,0
3.09e-09,0
3.1e-09,0
3.11e-09,0
3.12e-09,0
3.13e-09,0
3.14e-09,0
3.15e-09,0
3.16e-09,0
3.17e-09,0
3.18e-09,0
3.19e-09,0
3.2e-09,0
3.21e-09,0
3.22e-09,0
3.23e-09,0
3.24e-09,0
3.25e-09,0
3.26e-09,0
3.27e-09,0
3.28e-09,0
3.29e-09,0
3.3e-09,0
3.31e-09,0
3.32e-09,0
3.33e-09,0
3.34e-09,0
3.35e-09,0
3.36e-09,0
3.37e-09,0
3.38e-09,0
3.39e-09,0
3.4e-09,0
3.41e-09,0
3.42e-09,0
3.43e-09,0
3.44e-09,0
3.45e-09,0
3.46e-09,0
3.47e-09,0
3.48e-09,0
3.49e-09,0
3.5e-09,0
3.51e-09,0
3.52e-09,0
3.53e-09,0
3.54e-09,0
3.55e-09,0
3.56e-09,0
3.57e-09,0
3.58e-09,0
3.59e-09,0
3.6e-09,0
3.61e-09,0
3.62e-09,0
3.63e-09,0
3.64e-09,0
3.65e-09,0
3.66e-09,0
3.67e-09,0
3.68e-09,0
3.69e-09,0
3.7e-09,0
3.71e-09,0
3.72e-09,0
3.73e-09,0
3.74e-09,0
3.75e-09,0
3.76e-09,0
3.77e-09,0
3.78e-09,0
3.79e-09,0
3.8e-09,0
3.81e-09,0
3.82e-09,0
3.83e-09,0
3.84e-09,0
3.85e-09,0
3.86e-09,0
3.87e-09,0
3.88e-09,0
3.89e-09,0
3.9e-09,0
3.91e-09,0
3.92e-09,0
3.93e-09,0
3.94e-09,0
3.95e-09,0
3.96e-09,0
3.97e-09,0
3.98e-09,0
3.99e-09,0
4e-09,0
4.01e-09,0
4.02e-09,0
4.03e-09,0
4.04e-09,0
4.05e-09,0
4.06e-09,0
4.07e-09,0
4.08e-09,0
4.09e-09,0
4.1e-09,0
4.11e-09,0
4.12e-09,0
4.13e-09,0
4.14e-09,0
4.15e-09,0
4.16e-09,0
4.17e-09,0
4.18e-09,0
4.19e-09,0
4.2e-09,0
4.21e-09,0
4.22e-09,0
4.23e-09,0
4.24e-09,0
4.25e-09,0
4.26e-09,0
4.27e-09,0
4.28e-09,0
4.29e-09,0
4.3e-09,0
4.31e-09,0
4.32e-09,0
4.33e-09,0
4.34e-09,0
4.35e-09,0
4.36e-09,0
4.37e-09,0
4.38e-09,0
4.39e-09,0
4.4e-09,0
4.41e-09,0
4.42e-09,0
4.43e-09,0
4.44e-09,0
4.45e-09,0
4.46e-09,0
4.47e-09,0
4.48e-09,0
4.49e-09,0
4.5e-09,0
4.51e-09,0
4.52e-09,0
4.53e-09,0
4.54e-09,0
4.55e-09,0
4.56e-09,0
4.57e-09,0
4.58e-09,0
4.59e-09,0
4.6e-09,0
4.61e-09,0
4.62e-09,0
4.63e-09,0
4.64e-09,0
4.65e-09,0
4.66e-09,0
4.67e-09,0
4.68e-09,0
4.69e-09,0
4.7e-09,0
4.71e-09,0
4.72e-09,0
4.73e-09,0
4.74e-09,0
4.75e-09,0
4.76e-09,0
4.77e-09,0
4.78e-09,0
4.79e-09,0
4.8e-09,0
4.81e-09,0
4.82e-09,0
4.83e-09,0
4.84e-09,0
4.85e-09,0
4.86e-09,0
4.87e-09,0
4.88e-09,0
4.89e-09,0
4.9e-09,0
4.91e-09,0
4.92e-09,0
4.93e-09,0
4.94e-09,0
4.95e-09,0
4.96e-09,0
4.97e-09,0
4.98e-09,0
4.99e-09,0
5e-09,0
5.01e-09,0
5.02e-09,0
5.03e-09,0
5.04e-09,0
5.05e-09,0
5.06e-09,0
5.07e-09,0
5.08e-09,0
5.09e-09,0
5.1e-09,0
5.11e-09,0
5.12e-09,0
5.13e-09,0
5.14e-09,0
5.15e-09,0
5.16e-09,0
5.17e-09,0
5.18e-09,0
5.19e-09,0
5.2e-09,0
5.21e-09,0
5.22e-09,0
5.23e-09,0
5.24e-09,0
5.25e-09,0
5.26e-09,0
5.27e-09,0
5.28e-09,0
5.29e-09,0
5.3e-09,0
5.31e-09,0
5.32e-09,0
5.33e-09,0
5.34e-09,0
5.35e-09,0
5.36e-09,0
5.37e-09,0
5.38e-09,0
5.39e-09,0
5.4e-09,0
5.41e-09,0
5.42e-09,0
5.43e-09,0
5.44e-09,0
5.45e-09,0
5.46e-09,0
5.47e-09,0
5.48e-09,0
5.49e-09,0
5.5e-09,0
5.51e-09,0
5.52e-09,0
5.53e-09,0
5.54e-09,0
5.55e-09,0
5.56e-09,0
5.57e-09,0
5.58e-09,0
5.59e-09,0
5.6e-09,0
5.61e-09,0
5.62e-09,0
5.63e-09,0
5.64e-09,0
5.65e-09,0
5.66e-09,0
5.67e-09,0
5.68e-09,0
5.69e-09,0
5.7e-09,0
5.71e-09,0
5.72e-09,0
5.73e-09,0
5.74e-09,0
5.75e-09,0
5.76e-09,0
5.77e-09,0
5.78e-09,0
5.79e-09,0
5.8e-09,0
5.81e-09,0
5.82e-09,0
5.83e-09,0
5.84e-09,0
5.85e-09,0
5.86e-09,0
5.87e-09,0
5.88e-09,0
5.89e-09,0
5.9e-09,0
5.91e-09,0
5.92e-09,0
5.93e-09,0
5.94e-09,0
5.95e-09,0
5.96e-09,0
5.97e-09,0
5.98e-09,0
5.99e-09,0
6e-09,0
6.01e-09,0
6.02e-09,0
6.03e-09,0
6.04e-09,0
6.05e-09,0
6.06e-09,0
6.07e-09,0
6.08e-09,0
6.09e-09,0
6.1e-09,0
6.11e-09,0
6.12e-09,0
6.13e-09,0
6.14e-09,0
6.15e-09,0
6.16e-09,0
6.17e-09,0
6.18e-09,0
6.19e-09,0
6.2e-09,0
6.21e-09,0
6.22e-09,0
6.23e-09,0
6.24e-09,0
6.25e-09,0
6.26e-09,0
6.27e-09,0
6.28e-09,0
6.29e-09,0
6.3e-09,0
6.31e-09,0
6.32e-09,0
6.33e-09,0
6.34e-09,0
6.35e-09,0
6.36e-09,0
6.37e-09,0
6.38e-09,0
6.39e-09,0
6.4e-09,0
6.41e-09,0
6.42e-09,0
6.43e-09,0
6.44e-09,0
6.45e-09,0
6.46e-09,0
6.47e-09,0
6.48e-09,0
6.49e-09,0
6.5e-09,0
6.51e-09,0
6.52e-09,0
6.53e-09,0
6.54e-09,0
6.55e-09,0
6.56e-09,0
6.57e-09,0
6.58e-09,0
6.59e-09,0
6.6e-09,0
6.61e-09,0
6.62e-09,0
6.63e-09,0
6.64e-09,0
6.65e-09,0
6.66e-09,0
6.67e-09,0
6.68e-09,0
6.69e-09,0
6.7e-09,0
6.71e-09,0
6.72e-09,0
6.73e-09,0
6.74e-09,0
6.75e-09,0
6.76e-09,0
6.77e-09,0
6.78e-09,0
6.79e-09,0
6.8e-09,0
6.81e-09,0
6.82e-09,0
6.83e-09,0
6.84e-09,0
6.85e-09,0
6.86e-09,0
6.87e-09,0
6.88e-09,0
6.89e-09,0
6.9e-09,0
6.91e-09,0
6.92e-09,0
6.93e-09,0
6.94e-09,0
6.95e-09,0
6.96e-09,0
6.97e-09,0
6.98e-09,0
6.99e-09,0
7e-09,0
7.01e-09,0
7.02e-09,0
7.03e-09,0
7.04e-09,0
7.05e-09,0
7.06e-09,0
7.07e-09,0
7.08e-09,0
7.09e-09,0
7.1e-09,0
7.11e-09,0
7.12e-09,0
7.13e-09,0
7.14e-09,0
7.15e-09,0
7.16e-09,0
7.17e-09,0
7.18e-09,0
7.19e-09,0
7.2e-09,0
7.21e-09,0
7.22e-09,0
7.23e-09,0
7.24e-09,0
7.25e-09,0
7.26e-09,0
7.27e-09,0
7.28e-09,0
7.29e-09,0
7.3e-09,0
7.31e-09,0
7.32e-09,0
7.33e-09,0
7.34e-09,0
7.35e-09,0
7.36e-09,0
7.37e-09,0
7.38e-09,0
7.39e-09,0
7.4e-09,0
7.41e-09,0
7.42e-09,0
7.43e-09,0
7.44e-09,0
7.45e-09,0
7.46e-09,0
7.47e-09,0
7.48e-09,0
7.49e-09,0
7.5e-09,0
7.51e-09,0
7.52e-09,0
7.53e-09,0
7.54e-09,0
7.55e-09,0
7.56e-09,0
7.57e-09,0
7.58e-09,0
7.59e-09,0
7.6e-09,0
7.61e-09,0
7.62e-09,0
7.63e-09,0
7.64e-09,0
7.65e-09,0
7.66e-09,0
7.67e-09,0
7.68e-09,0
7.69e-09,0
7.7e-09,0
7.71e-09,0
7.72e-09,0
7.73e-09,0
7.74e-09,0
7.75e-09,0
7.76e-09,0
7.77e-09,0
7.78e-09,0
7.79e-09,0
7.8e-09,0
7.81e-09,0
7.82e-09,0
7.83e-09,0
7.84e-09,0
7.85e-09,0
7.86e-09,0
7.87e-09,0
7.88e-09,0
7.89e-09,0
7.9e-09,0
7.91e-09,0
7.92e-09,0
7.93e-09,0
7.94e-09,0
7.95e-09,0
7.96e-09,0
7.97e-09,0
7.98e-09,0
7.99e-09,0
8e-09,0
8.01e-09,0
8.02e-09,0
8.03e-09,0
8.04e-09,0
8.05e-09,0
8.06e-09,0
8.07e-09,0
8.08e-09,0
8.09e-09,0
8.1e-09,0
8.11e-09,0
8.12e-09,0
8.13e-09,0
8.14e-09,0
8.15e-09,0
8.16e-09,0
8.17e-09,0
8.18e-09,0
8.19e-09,0
8.2e-09,0
8.21e-09,0
8.22e-09,0
8.23e-09,0
8.24e-09,0
8.25e-09,0
8.26e-09,0
8.27e-09,0
8.28e-09,0
8.29e-09,0
8.3e-09,0
8.31e-09,0
8.32e-09,0
8.33e-09,0
8.34e-09,0
8.35e-09,0
8.36e-09,0
8.37e-09,0
8.38e-09,0
8.39e-09,0
8.4e-09,0
8.41e-09,0
8.42e-09,0
8.43e-09,0
8.44e-09,0
8.45e-09,0
8.46e-09,0
8.47e-09,0
8.48e-09,0
8.49e-09,0
8.5e-09,0
8.51e-09,0
8.52e-09,0
8.53e-09,0
8.54e-09,0
8.55e-09,0
8.56e-09,0
8.57e-09,0
8.58e-09,0
8.59e-09,0
8.6e-09,0
8.61e-09,0
8.62e-09,0
8.63e-09,0
8.64e-09,0
8.65e-09,0
8.66e-09,0
8.67e-09,0
8.68e-09,0
8.69e-09,0
8.7e-09,0
8.71e-09,0
8.72e-09,0
8.73e-09,0
8.74e-09,0
8.75e-09,0
8.76e-09,0
8.77e-09,0
8.78e-09,0
8.79e-09,0
8.8e-09,0
8.81e-09,0
8.82e-09,0
8.83e-09,0
8.84e-09,0
8.85e-09,0
8.86e-09,0
8.87e-09,0
8.88e-09,0
8.89e-09,0
8.9e-09,0
8.91e-09,0
8.92e-09,0
8.93e-09,0
8.94e-09,0
8.95e-09,0
8.96e-09,0
8.97e-09,0
8.98e-09,0
8.99e-09,0
9e-09,0
9.01e-09,0
9.02e-09,0
9.03e-09,0
9.04e-09,0
9.05e-09,0
9.06e-09,0
9.07e-09,0
9.08e-09,0
9.09e-09,0
9.1e-09,0
9.11e-09,0
9.12e-09,0
9.13e-09,0
9.14e-09,0
9.15e-09,0
9.16e-09,0
9.17e-09,0
9.18e-09,0
9.19e-09,0
9.2e-09,0
9.21e-09,0
9.22e-09,0
9.23e-09,0
9.24e-09,0
9.25e-09,0
9.26e-09,0
9.27e-09,0
9.28e-09,0
9.29e-09,0
9.3e-09,0
9.31e-09,0
9.32e-09,0
9.33e-09,0
9.34e-09,0
9.35e-09,0
9.36e-09,0
9.37e-09,0
9.38e-09,0
9.39e-09,0
9.4e-09,0
9.41e-09,0
9.42e-09,0
9.43e-09,0
9.44e-09,0
9.45e-09,0
9.46e-09,0
9.47e-09,0
9.48e-09,0
9.49e-09,0
9.5e-09,0
9.51e-09,0
9.52e-09,0
9.53e-09,0
9.54e-09,0
9.55e-09,0
9.56e-09,0
9.57e-09,0
9.58e-09,0
9.59e-09,0
9.6e-09,0
9.61e-09,0
9.62e-09,0
9.63e-09,0
9.64e-09,0
9.65e-09,0
9.66e-09,0
9.67e-09,0
9.68e-09,0
9.69e-09,0
9.7e-09,0
9.71e-09,0
9.72e-09,0
9.73e-09,0
9.74e-09,0
9.75e-09,0
9.76e-09,0
9.77e-09,0
9.78e-09,0
9.79e-09,0
9.8e-09,0
9.81e-09,0
9.82e-09,0
9.83e-09,0
9.84e-09,0
9.85e-09,0
9.86e-09,0
9.87e-09,0
9.88e-09,0
9.89e-09,0
9.9e-09,0
9.91e-09,0
9.92e-09,0
9.93e-09,0
9.94e-09,0
9.95e-09,0
9.96e-09,0
9.97e-09,0
9.98e-09,0
9.99e-09,0
1e-08,0
1.001e-08,0
1.002e-08,0
1.003e-08,0
1.004e-08,0
1.005e-08,0
1.006e-08,0
1.007e-08,0
1.008e-08,0
1.009e-08,0
1.01e-08,0
1.011e-08,0
1.012e-08,0
1.013e-08,0
1.014e-08,0
1.015e-08,0
1.016e-08,0
1.017e-08,0
1.018e-08,0
1.019e-08,0
1.02e-08,0
1.021e-08,0
1.022e-08,0
1.023e-08,0
1.024e-08,0
1.025e-08,0
1.026e-08,0
1.027e-08,0
1.028e-08,0
1.029e-08,0
1.03e-08,0
1.031e-08,0
1.032e-08,0
1.033e-08,0
1.034e-08,0
1.035e-08,0
1.036e-08,0
1.037e-08,0
1.038e-08,0
1.039e-08,0
1.04e-08,0
1.041e-08,0
1.042e-08,0
1.043e-08,0
1.044e-08,0
1.045e-08,0
1.046e-08,0
1.047e-08,0
1.048e-08,0
1.049e-08,0
1.05e-08,0
1.051e-08,0
1.052e-08,0
1.053e-08,0
1.054e-08,0
1.055e-08,0
1.056e-08,0
1.057e-08,0
1.058e-08,0
1.059e-08,0
1.06e-08,0
1.061e-08,0
1.062e-08,0
1.063e-08,0
1.064e-08,0
1.065e-08,0
1.066e-08,0
1.067e-08,0
1.068e-08,0
1.069e-08,0
1.07e-08,0
1.071e-08,0
1.072e-08,0
1.073e-08,0
1.074e-08,0
1.075e-08,0
1.076e-08,0
1.077e-08,0
1.078e-08,0
1.079e-08,0
1.08e-08,0
1.081e-08,0
1.082e-08,0
1.083e-08,0
1.084e-08,0
1.085e-08,0
1.086e-08,0
1.087e-08,0
1.088e-08,0
1.089e-08,0
1.09e-08,0
1.091e-08,0
1.092e-08,0
1.093e-08,0
1.094e-08,0
1.095e-08,0
1.096e-08,0
1.097e-08,0
1.098e-08,0
1.099e-08,0
1.1e-08,0
1.101e-08,0
1.102e-08,0
1.103e-08,0
1.104e-08,0
1.105e-08,0
1.106e-08,0
1.107e-08,0
1.108e-08,0
1.109e-08,0
1.11e-08,0
1.111e-08,0
1.112e-08,0
1.113e-08,0
1.114e-08,0
1.115e-08,0
1.116e-08,0
1.117e-08,0
1.118e-08,0
1.119e-08,0
1.12e-08,0
1.121e-08,0
1.122e-08,0
1.123e-08,0
1.124e-08,0
1.125e-08,0
1.126e-08,0
1.127e-08,0
1.128e-08,0
1.129e-08,0
1.13e-08,0
1.131e-08,0
1.132e-08,0
1.133e-08,0
1.134e-08,0
1.135e-08,0
1.136e-08,0
1.137e-08,0
1.138e-08,0
1.139e-08,0
1.14e-08,0
1.141e-08,0
1.142e-08,0
1.143e-08,0
1.144e-08,0
1.145e-08,0
1.146e-08,0
1.147e-08,0
1.148e-08,0
1.149e-08,0
1.15e-08,0
1.151e-08,0
1.152e-08,0
1.153e-08,0
1.154e-08,0
1.155e-08,0
1.156e-08,0
1.157e-08,0
1.158e-08,0
1.159e-08,0
1.16e-08,0
1.161e-08,0
1.162e-08,0
1.163e-08,0
1.164e-08,0
1.165e-08,0
1.166e-08,0
1.167e-08,0
1.168e-08,0
1.169e-08,0
1.17e-08,0
1.171e-08,0
1.172e-08,0
1.173e-08,0
1.174e-08,0
1.175e-08,0
1.176e-08,0
1.177e-08,0
1.178e-08,0
1.179e-08,0
1.18e-08,0
1.181e-08,0
1.182e-08,0
1.183e-08,0
1.184e-08,0
1.185e-08,0
1.186e-08,0
1.187e-08,0
1.188e-08,0
1.189e-08,0
1.19e-08,0
1.191e-08,0
1.192e-08,0
1.193e-08,0
1.194e-08,0
1.195e-08,0
1.196e-08,0
1.197e-08,0
1.198e-08,0
1.199e-08,0
1.2e-08,0
1.201e-08,0
1.202e-08,0
1.203e-08,0
1.204e-08,0
1.205e-08,0
1.206e-08,0
1.207e-08,0
1.208e-08,0
1.209e-08,0
1.21e-08,0
1.211e-08,0
1.212e-08,0
1.213e-08,0
1.214e-08,0
1.215e-08,0
1.216e-08,0
1.217e-08,0
1.218e-08,0
1.219e-08,0
1.22e-08,0
1.221e-08,0
1.222e-08,0
1.223e-08,0
1.224e-08,0
1.225e-08,0
1.226e-08,0
1.227e-08,0
1.228e-08,0
1.229e-08,0
1.23e-08,0
1.231e-08,0
1.232e-08,0
1.233e-08,0
1.234e-08,0
1.235e-08,0
1.236e-08,0
1.237e-08,0
1.238e-08,0
1.239e-08,0
1.24e-08,0
1.241e-08,0
1.242e-08,0
1.243e-08,0
1.244e-08,0
1.245e-08,0
1.246e-08,0
1.247e-08,0
1.248e-08,0
1.249e-08,0
1.25e-08,0
1.251e-08,0
1.252e-08,0
1.253e-08,0
1.254e-08,0
1.255e-08,0
1.256e-08,0
1.257e-08,0
1.258e-08,0
1.259e-08,0
1.26e-08,0
1.261e-08,0
1.262e-08,0
1.263e-08,0
1.264e-08,0
1.265e-08,0
1.266e-08,0
1.267e-08,0
1.268e-08,0
1.269e-08,0
1.27e-08,0
1.271e-08,0
1.272e-08,0
1.273e-08,0
1.274e-08,0
1.275e-08,0
1.276e-08,0
1.277e-08,0
1.278e-08,0
1.279e-08,0
1.28e-08,0
1.281e-08,0
1.282e-08,0
1.283e-08,0
1.284e-08,0
1.285e-08,0
1.286e-08,0
1.287e-08,0
1.288e-08,0
1.289e-08,0
1.29e-08,0
1.291e-08,0
1.292e-08,0
1.293e-08,0
1.294e-08,0
1.295e-08,0
1.296e-08,0
1.297e-08,0
1.298e-08,0
1.299e-08,0
1.3e-08,0
1.301e-08,0
1.302e-08,0
1.303e-08,0
1.304e-08,0
1.305e-08,0
1.306e-08,0
1.307e-08,0
1.308e-08,0
1.309e-08,0
1.31e-08,0
1.311e-08,0
1.312e-08,0
1.313e-08,0
1.314e-08,0
1.315e-08,0
1.316e-08,0
1.317e-08,0
1.318e-08,0
1.319e-08,0
1.32e-08,0
1.321e-08,0
1.322e-08,0
1.323e-08,0
1.324e-08,0
1.325e-08,0
1.326e-08,0
1.327e-08,0
1.328e-08,0
1.329e-08,0
1.33e-08,0
1.331e-08,0
1.332e-08,0
1.333e-08,0
1.334e-08,0
1.335e-08,0
1.336e-08,0
1.337e-08,0
1.338e-08,0
1.339e-08,0
1.34e-08,0
1.341e-08,0
1.342e-08,0
1.343e-08,0
1.344e-08,0
1.345e-08,0
1.346e-08,0
1.347e-08,0
1.348e-08,0
1.349e-08,0
1.35e-08,0
1.351e-08,0
1.352e-08,0
1.353e-08,0
1.354e-08,0
1.355e-08,0
1.356e-08,0
1.357e-08,0
1.358e-08,0
1.359e-08,0
1.36e-08,0
1.361e-08,0
1.362e-08,0
1.363e-08,0
1.364e-08,0
1.365e-08,0
1.366e-08,0
1.367e-08,0
1.368e-08,0
1.369e-08,0
1.37e-08,0
1.371e-08,0
1.372e-08,0
1.373e-08,0
1.374e-08,0
1.375e-08,0
1.376e-08,0
1.377e-08,0
1.378e-08,0
1.379e-08,0
1.38e-08,0
1.381e-08,0
1.382e-08,0
1.383e-08,0
1.384e-08,0
1.385e-08,0
1.386e-08,0
1.387e-08,0
1.388e-08,0
1.389e-08,0
1.39e-08,0
1.391e-08,0
1.392e-08,0
1.393e-08,0
1.394e-08,0
1.395e-08,0
1.396e-08,0
1.397e-08,0
1.398e-08,0
1.399e-08,0
1.4e-08,0
1.401e-08,0
1.402e-08,0
1.403e-08,0
1.404e-08,0
1.405e-08,0
1.406e-08,0
1.407e-08,0
1.408e-08,0
1.409e-08,0
1.41e-08,0
1.411e-08,0
1.412e-08,0
1.413e-08,0
1.414e-08,0
1.415e-08,0
1.416e-08,0
1.417e-08,0
1.418e-08,0
1.419e-08,0
1.42e-08,0
1.421e-08,0
1.422e-08,0
1.423e-08,0
1.424e-08,0
1.425e-08,0
1.426e-08,0
1.427e-08,0
1.428e-08,0
1.429e-08,0
1.43e-08,0
1.431e-08,0
1.432e-08,0
1.433e-08,0
1.434e-08,0
1.435e-08,0
1.436e-08,0
1.437e-08,0
1.438e-08,0
1.439e-08,0
1.44e-08,0
1.441e-08,0
1.442e-08,0
1.443e-08,0
1.444e-08,0
1.445e-08,0
1.446e-08,0
1.447e-08,0
1.448e-08,0
1.449e-08,0
1.45e-08,0
1.451e-08,0
1.452e-08,0
1.453e-08,0
1.454e-08,0
1.455e-08,0
1.456e-08,0
1.457e-08,0
1.458e-08,0
1.459e-08,0
1.46e-08,0
1.461e-08,0
1.462e-08,0
1.463e-08,0
1.464e-08,0
1.465e-08,0
1.466e-08,0
1.467e-08,0
1.468e-08,0
1.469e-08,0
1.47e-08,0
1.471e-08,0
1.472e-08,0
1.473e-08,0
1.474e-08,0
1.475e-08,0
1.476e-08,0
1.477e-08,0
1.478e-08,0
1.479e-08,0
1.48e-08,0
1.481e-08,0
1.482e-08,0
1.483e-08,0
1.484e-08,0
1.485e-08,0
1.486e-08,0
1.487e-08,0
1.488e-08,0
1.489e-08,0
1.49e-08,0
1.491e-08,0
1.492e-08,0
1.493e-08,0
1.494e-08,0
1.495e-08,0
1.496e-08,0
1.497e-08,0
1.498e-08,0
1.499e-08,0
1.5e-08,0
1.501e-08,0
1.502e-08,0
1.503e-08,0
1.504e-08,0
1.505e-08,0
1.506e-08,0
1.507e-08,0
1.508e-08,0
1.509e-08,0
1.51e-08,0
1.511e-08,0
1.512e-08,0
1.513e-08,0
1.514e-08,0
1.515e-08,0
1.516e-08,0
1.517e-08,0
1.518e-08,0
1.519e-08,0
1.52e-08,0
1.521e-08,0
1.522e-08,0
1.523e-08,0
1.524e-08,0
1.525e-08,0
1.526e-08,0
1.527e-08,0
1.528e-08,0
1.529e-08,0
1.53e-08,0
1.531e-08,0
1.532e-08,0
1.533e-08,0
1.534e-08,0
1.535e-08,0
1.536e-08,0
1.537e-08,0
1.538e-08,0
1.539e-08,0
1.54e-08,0
1.541e-08,0
1.542e-08,0
1.543e-08,0
1.544e-08,0
1.545e-08,0
1.546e-08,0
1.547e-08,0
1.548e-08,0
